SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,datetime
2026-04-19,7,20403,A,21866,18589,1405,6417,0,23301,0,12,2018,1507,992,-2,-381,0,541,-14,998,-48,-506,2026-04-19 03:00:00
2026-04-19,9,19788,A,21579,18003,1310,6417,0,23301,0,12,2067,1507,992,-99,-381,0,580,-156,997,-137,-506,2026-04-19 04:00:00
2026-04-19,11,19376,A,20798,17601,1212,6417,0,23301,0,13,1816,1507,992,359,-381,0,380,-22,998,458,-506,2026-04-19 05:00:00
2026-04-19,13,20222,A,21627,18319,1137,6417,72,23301,0,13,1966,1507,992,754,-381,0,452,-5,998,1093,-506,2026-04-19 06:00:00
2026-04-19,15,20644,A,22129,18674,987,6417,1911,23301,0,27,1665,1507,992,1038,-452,0,277,331,998,1406,-506,2026-04-19 07:00:00
2026-04-19,17,20343,A,21914,18222,824,6417,4882,23301,0,113,1350,1507,992,1067,-452,0,939,35,997,1425,-506,2026-04-19 08:00:00
2026-04-19,19,19005,A,21169,16871,741,6417,7971,23301,0,295,1225,1507,992,1059,-451,0,1015,-412,997,1427,-506,2026-04-19 09:00:00
2026-04-19,21,17323,A,20060,15158,701,6417,10775,23301,0,641,1060,1507,991,1066,-452,0,1016,-638,998,1429,-506,2026-04-19 10:00:00
2026-04-19,23,17851,A,20296,15652,642,6417,12196,23301,0,660,1052,1506,991,1065,-451,0,1016,-328,997,1425,-506,2026-04-19 11:00:00
2026-04-19,25,18103,A,20255,15865,588,6417,12499,23301,0,661,1038,1505,992,1065,-451,0,1016,-34,996,1425,-506,2026-04-19 12:00:00
2026-04-19,27,18559,A,20311,16418,555,6417,11734,23301,0,291,1346,1506,992,935,-452,0,783,-4,997,876,-505,2026-04-19 13:00:00
2026-04-19,29,18779,A,20244,16701,551,6417,10962,23301,0,8,1298,1505,992,880,-451,0,799,119,997,839,-506,2026-04-19 14:00:00
2026-04-19,31,19645,A,21113,17461,539,6417,9561,23301,0,10,1381,1504,991,1056,-452,0,989,536,997,935,-506,2026-04-19 15:00:00
2026-04-19,33,22457,A,23926,20231,527,6417,7727,23301,0,11,1573,1504,992,1059,-452,0,996,985,997,1394,-506,2026-04-19 16:00:00
2026-04-19,35,25744,A,27212,23180,532,6417,5445,23301,0,10,1060,1505,992,1042,-452,0,986,1359,997,1418,-506,2026-04-19 17:00:00
2026-04-19,37,27974,A,29440,25332,523,6417,3021,23301,0,9,1298,1505,991,1057,-451,0,465,1397,997,1418,-506,2026-04-19 18:00:00
2026-04-19,39,28940,A,30406,26278,525,6417,992,23301,0,8,1287,1505,992,750,-452,0,652,1397,997,1421,-506,2026-04-19 19:00:00
2026-04-19,41,29260,A,30725,26624,538,6417,5,23301,0,7,1162,1505,992,911,-452,0,623,1397,997,1425,-506,2026-04-19 20:00:00
2026-04-19,43,28792,A,30252,26234,533,6417,0,23301,0,2,704,1504,991,1052,-452,0,944,1397,997,1425,-506,2026-04-19 21:00:00
2026-04-19,45,26273,A,27740,23899,505,6417,0,23301,0,10,522,1506,992,736,-451,0,668,1397,997,1425,-506,2026-04-19 22:00:00
2026-04-19,47,23676,A,25123,21531,471,6417,0,23301,0,13,551,1507,992,1025,-428,0,151,1206,998,1282,-506,2026-04-19 23:00:00
2026-04-20,1,22966,A,24362,20832,464,6417,0,23301,0,9,637,1506,991,877,-381,0,365,1135,998,1281,-506,2026-04-20 00:00:00
2026-04-20,3,22543,A,24105,20435,450,6417,0,23301,0,175,362,1506,991,722,-381,0,407,1248,997,1326,-506,2026-04-20 01:00:00
2026-04-20,5,22682,A,24242,20647,431,6417,0,23301,0,173,175,1505,991,804,-381,0,415,1224,998,1350,-506,2026-04-20 02:00:00
2026-04-20,7,21729,A,23141,19730,428,6417,0,23301,0,25,455,1506,991,694,-381,0,388,818,998,1015,-506,2026-04-20 03:00:00
2026-04-20,9,21200,A,22602,19285,433,6417,0,23301,0,15,821,1506,991,172,-381,0,653,371,998,441,-506,2026-04-20 04:00:00
2026-04-20,11,21670,A,23432,19742,424,6417,0,23301,0,46,962,1508,991,-315,-376,0,-19,480,998,203,-506,2026-04-20 05:00:00
2026-04-20,13,24476,A,26871,22298,417,6417,78,23301,0,13,965,989,991,-360,-452,0,-564,901,998,306,-506,2026-04-20 06:00:00
2026-04-20,15,27538,A,29057,24984,393,6417,1738,23301,0,7,818,37,991,324,-452,0,-54,1350,1000,1100,-506,2026-04-20 07:00:00
2026-04-20,17,28141,A,29611,25255,349,6417,4391,23301,0,11,-149,-1,991,1025,-452,0,785,1397,999,1407,-506,2026-04-20 08:00:00
2026-04-20,19,26485,A,27953,23497,314,6417,7747,23301,0,9,-485,-1,991,1059,-452,0,1010,1397,999,1425,-506,2026-04-20 09:00:00
2026-04-20,21,24126,A,25592,21224,312,6417,10506,23301,0,8,-817,-1,991,1057,-451,0,1016,1397,999,1425,-506,2026-04-20 10:00:00
2026-04-20,23,22949,A,24416,20032,332,6417,12175,23301,0,8,-985,-1,991,1061,-452,0,1016,1397,1000,1425,-506,2026-04-20 11:00:00
2026-04-20,25,23178,A,24644,20350,358,6417,11508,23301,0,8,-852,0,991,636,-452,0,1016,1397,1000,1425,-506,2026-04-20 12:00:00
2026-04-20,27,23774,A,25241,21004,394,6417,10396,23301,0,10,-826,450,991,1041,-451,0,1016,1397,999,1424,-506,2026-04-20 13:00:00
2026-04-20,29,23891,A,25358,21180,449,6417,9405,23301,0,10,-775,491,991,958,-451,0,997,1397,999,1424,-506,2026-04-20 14:00:00
2026-04-20,31,24090,A,25558,21436,523,6417,7687,23301,0,10,-594,491,991,1053,-452,0,996,994,1000,1425,-506,2026-04-20 15:00:00
2026-04-20,33,25990,A,27456,23298,620,6417,6598,23301,0,8,54,491,992,1042,-452,0,892,1167,1000,1424,-506,2026-04-20 16:00:00
2026-04-20,35,28166,A,29633,25327,721,6417,4973,23301,0,9,523,492,991,613,-452,0,430,1376,999,1401,-506,2026-04-20 17:00:00
2026-04-20,37,29662,A,31129,26845,836,6417,2854,23301,0,9,1312,491,991,178,-452,0,173,1397,999,1049,-506,2026-04-20 18:00:00
2026-04-20,39,31183,A,32644,28321,916,6417,874,23301,0,4,1136,492,991,469,-451,0,426,1397,999,1022,-506,2026-04-20 19:00:00
2026-04-20,41,31107,A,32569,28430,1015,6417,3,23301,0,5,1176,491,991,834,-451,0,749,1244,999,1085,-506,2026-04-20 20:00:00
2026-04-20,43,30023,A,31486,27426,1101,6417,0,23301,0,6,1362,491,992,1018,-451,0,819,824,999,1069,-506,2026-04-20 21:00:00
2026-04-20,45,27290,A,28754,24799,1182,6417,0,23301,0,7,1365,491,991,983,-451,0,687,375,999,805,-506,2026-04-20 22:00:00
2026-04-20,47,24473,A,25936,22264,1235,6417,0,23301,0,6,2207,491,991,815,-451,0,985,434,998,445,-506,2026-04-20 23:00:00
2026-04-21,1,23037,A,24400,20915,1307,6417,0,23301,0,6,2557,491,992,673,-351,0,950,43,998,61,-506,2026-04-21 00:00:00
2026-04-21,3,23071,A,24603,21017,1385,6417,0,23301,0,4,2531,491,992,786,-312,0,755,-210,998,0,-506,2026-04-21 01:00:00
2026-04-21,5,22453,A,24355,20472,1432,6417,0,23301,0,4,2283,491,992,383,-312,0,841,-462,999,-118,-506,2026-04-21 02:00:00
2026-04-21,7,21638,A,24598,19990,1472,6417,0,23301,0,227,2632,491,992,215,-312,0,900,-904,999,-511,-506,2026-04-21 03:00:00
2026-04-21,9,20710,A,24152,19142,1489,6417,0,23301,0,265,2509,491,992,-101,-173,0,795,-615,998,-1275,-513,2026-04-21 04:00:00
2026-04-21,11,20560,A,24383,18998,1490,6417,0,23301,0,645,2472,492,992,-689,0,0,-205,-166,998,-1296,-322,2026-04-21 05:00:00
2026-04-21,13,23556,A,26763,21655,1543,6417,80,23301,0,56,2464,492,991,-478,-25,0,-672,287,998,-985,-491,2026-04-21 06:00:00
2026-04-21,15,27302,A,28829,25185,1587,6417,1480,23301,0,13,2262,35,991,349,-315,0,-186,735,999,455,-513,2026-04-21 07:00:00
2026-04-21,17,27982,A,29512,25505,1780,6417,3973,23301,0,62,1298,-3,991,998,-451,0,852,380,999,693,-514,2026-04-21 08:00:00
2026-04-21,19,26140,A,27670,23737,2156,6417,6391,23301,0,61,1397,-3,991,1067,-452,0,1013,129,1000,700,-514,2026-04-21 09:00:00
2026-04-21,21,24191,A,26467,21620,2547,6417,8989,23301,0,691,1916,-3,991,1061,-352,0,1016,-217,1000,700,-513,2026-04-21 10:00:00
2026-04-21,23,22027,A,25180,19531,2759,6417,11644,23301,0,1193,1520,437,991,1062,-423,0,1016,-665,999,700,-372,2026-04-21 11:00:00
2026-04-21,25,20980,A,24089,18604,2899,6417,13161,23301,0,1306,1590,491,991,1062,-293,0,1016,-904,1000,700,-106,2026-04-21 12:00:00
2026-04-21,27,19596,A,22678,17214,2962,6417,13548,23301,0,1317,904,491,991,1062,-92,0,1016,-1073,1000,700,-100,2026-04-21 13:00:00
2026-04-21,29,19204,A,22332,16956,2951,6417,12940,23301,0,1303,355,491,991,1061,-1,0,997,-1224,1000,700,-100,2026-04-21 14:00:00
2026-04-21,31,18309,A,21705,16127,2954,6417,11620,23301,0,1293,726,491,991,1052,-6,0,449,-1239,1000,-320,-38,2026-04-21 15:00:00
2026-04-21,33,20193,A,23717,18335,2936,6417,9369,23301,0,901,2876,491,991,379,68,0,136,-955,999,-1168,25,2026-04-21 16:00:00
2026-04-21,35,23499,A,25755,21144,2909,6417,6805,23301,0,7,3321,491,991,427,0,0,385,-506,999,-1243,87,2026-04-21 17:00:00
2026-04-21,37,26522,A,28628,24141,2810,6417,3889,23301,0,5,3291,491,991,256,-55,0,526,-52,998,-1435,-59,2026-04-21 18:00:00
2026-04-21,39,28677,A,31019,26330,2547,6417,1258,23301,0,4,3703,491,991,-96,0,0,670,399,998,-1448,-294,2026-04-21 19:00:00
2026-04-21,41,30047,A,32093,27540,2461,6417,6,23301,0,4,3350,35,992,528,-163,0,761,489,998,-865,-514,2026-04-21 20:00:00
2026-04-21,43,29543,A,31166,26925,2483,6417,0,23301,0,9,2921,952,992,476,-159,0,869,191,999,-483,-472,2026-04-21 21:00:00
2026-04-21,45,27172,A,28773,24868,2516,6417,0,23301,0,7,2692,1003,992,347,-81,0,796,-251,998,-580,-182,2026-04-21 22:00:00
2026-04-21,47,24231,A,26038,22030,2462,6417,0,23301,0,11,2415,1003,992,-137,2,0,990,-35,998,-1124,62,2026-04-21 23:00:00
2026-04-22,1,22692,A,25066,20510,2356,6417,0,23301,0,11,2111,988,992,-657,42,0,959,-5,998,-1201,100,2026-04-22 00:00:00
2026-04-22,3,22248,A,24481,20144,2283,6417,0,23301,0,9,2002,988,991,-554,116,0,922,-5,998,-1165,100,2026-04-22 01:00:00
2026-04-22,5,22060,A,24345,20023,2208,6417,0,23301,0,9,2076,964,992,-386,100,0,822,-5,998,-1385,100,2026-04-22 02:00:00
2026-04-22,7,21228,A,23840,19194,2168,6417,0,23301,0,9,1753,962,992,-658,108,0,732,-5,998,-1440,100,2026-04-22 03:00:00
2026-04-22,9,20567,A,23366,18571,2129,6417,0,23301,0,9,1694,963,992,-844,150,0,394,44,998,-1446,100,2026-04-22 04:00:00
2026-04-22,11,20646,A,23914,18638,2160,6417,0,23301,0,7,1841,1001,991,-1054,150,0,-260,451,998,-1447,100,2026-04-22 05:00:00
2026-04-22,13,23459,A,26713,21285,2165,6417,129,23301,0,1,2082,1005,992,-719,116,0,-843,901,998,-1191,100,2026-04-22 06:00:00
2026-04-22,15,27180,A,27763,24653,2150,6417,1941,23301,0,3,1875,1004,992,168,-57,0,6,1350,998,825,-23,2026-04-22 07:00:00
2026-04-22,17,26751,A,27597,23960,2138,6417,5031,23301,0,2,1634,1003,992,978,-83,0,710,1397,998,1392,-261,2026-04-22 08:00:00
2026-04-22,19,24012,A,24680,21290,2196,6417,8371,23301,0,121,1228,555,992,951,-24,0,663,1397,999,1199,-23,2026-04-22 09:00:00
2026-04-22,21,20868,A,22684,18234,2321,6417,11458,23301,0,1312,857,431,991,988,0,0,624,1010,634,1129,-4,2026-04-22 10:00:00
2026-04-22,23,18745,A,20608,16118,2420,6417,13878,23301,0,1318,278,528,854,1058,-42,0,577,562,770,578,-3,2026-04-22 11:00:00
2026-04-22,25,18240,A,20396,15508,2481,6417,15396,23301,0,1327,-564,673,983,1059,-329,0,858,114,986,817,133,2026-04-22 12:00:00
2026-04-22,27,17694,A,20020,15105,2503,6417,15598,23301,0,1253,-1016,583,992,1037,-426,0,917,-92,999,552,-55,2026-04-22 13:00:00
2026-04-22,29,16708,A,18885,14354,2502,6417,14648,23301,0,1250,-166,-16,548,1014,-296,0,578,22,768,532,-115,2026-04-22 14:00:00
2026-04-22,31,16669,A,18712,14623,2553,6417,12631,23301,0,964,441,56,610,466,-233,0,574,-198,624,-139,-9,2026-04-22 15:00:00
2026-04-22,33,19429,A,20870,17382,2631,6417,9898,23301,0,941,1515,192,785,352,14,0,481,181,903,101,63,2026-04-22 16:00:00
2026-04-22,35,23579,A,24313,21196,2546,6417,6619,23301,0,177,1307,938,980,513,0,0,973,630,994,290,-57,2026-04-22 17:00:00
2026-04-22,37,26935,A,28049,24509,2352,6417,3606,23301,0,12,2005,978,992,-337,-24,0,852,1078,997,674,-241,2026-04-22 18:00:00
2026-04-22,39,28866,A,30571,26484,2129,6417,1026,23301,0,4,2247,897,992,-968,0,0,974,1368,996,331,-233,2026-04-22 19:00:00
2026-04-22,41,30333,A,31311,27818,2057,6417,5,23301,0,11,2281,993,992,820,-148,0,996,1397,997,1295,-319,2026-04-22 20:00:00
2026-04-22,43,29558,A,30672,26993,2048,6417,0,23301,0,10,1782,1001,992,816,-225,0,997,1397,996,1421,-379,2026-04-22 21:00:00
2026-04-22,45,26806,A,27831,24323,2011,6417,0,23301,0,18,869,1001,992,592,-207,0,997,1397,996,982,-300,2026-04-22 22:00:00
2026-04-22,47,24204,A,25089,21999,1917,6417,0,23301,0,6,901,1001,992,-128,-19,0,997,1308,997,912,-232,2026-04-22 23:00:00
2026-04-23,1,23064,A,23684,20871,1817,6417,0,23301,0,5,433,1002,992,132,68,0,997,1362,997,987,-115,2026-04-23 00:00:00
2026-04-23,3,22790,A,23393,20693,1696,6417,0,23301,0,5,520,1002,992,-97,150,0,997,1394,997,1132,-1,2026-04-23 01:00:00
2026-04-23,5,22513,A,23214,20439,1548,6417,0,23301,0,5,463,1002,992,-196,150,0,997,1397,997,1088,0,2026-04-23 02:00:00
2026-04-23,7,21575,A,22698,19509,1422,6417,0,23301,0,5,618,1002,992,-618,150,0,997,1397,997,1026,0,2026-04-23 03:00:00
2026-04-23,9,20731,A,21979,18769,1362,6417,0,23301,0,5,798,1002,992,-743,150,0,997,1302,997,746,0,2026-04-23 04:00:00
2026-04-23,11,21316,A,22853,19348,1325,6417,0,23301,0,5,953,1002,992,-1032,100,0,987,1386,997,505,0,2026-04-23 05:00:00
2026-04-23,13,24225,A,25744,21968,1287,6417,127,23301,0,5,1106,1002,991,-823,-50,0,995,1397,996,914,-141,2026-04-23 06:00:00
2026-04-23,15,27222,A,28277,24617,1213,6417,1688,23301,0,6,1110,1001,991,734,-121,0,997,1397,997,1393,-428,2026-04-23 07:00:00
2026-04-23,17,27899,A,29168,25050,1116,6417,4158,23301,0,0,704,1002,991,1064,-280,0,996,1397,997,1425,-489,2026-04-23 08:00:00
2026-04-23,19,25418,A,26543,22504,1028,6417,7888,23301,0,6,332,1002,992,1064,-121,0,1016,1397,997,1424,-498,2026-04-23 09:00:00
2026-04-23,21,22360,A,23424,19546,1016,6417,11490,23301,0,8,-692,1002,992,1062,-93,0,1016,1397,997,1427,-463,2026-04-23 10:00:00
2026-04-23,23,19258,A,20116,16596,1073,6417,14506,23301,0,9,-712,1002,992,1059,-3,0,1016,1397,997,1425,-346,2026-04-23 11:00:00
2026-04-23,25,18064,A,20040,15504,1108,6417,15999,23301,0,1004,-623,1002,992,1059,-6,0,1016,1397,997,1425,-466,2026-04-23 12:00:00
2026-04-23,27,17088,A,19403,14595,1132,6417,16289,23301,0,1157,-842,1002,992,1059,-145,0,1016,1397,997,1425,-513,2026-04-23 13:00:00
2026-04-23,29,16688,A,19030,14228,1135,6417,15491,23301,0,1157,-924,1002,992,1059,-171,0,997,1397,998,1425,-514,2026-04-23 14:00:00
2026-04-23,31,16945,A,18926,14522,1115,6417,13636,23301,0,949,-617,1002,992,1057,-18,0,996,1397,905,978,-514,2026-04-23 15:00:00
2026-04-23,33,19052,A,20244,16686,1069,6417,10806,23301,0,282,-288,1002,992,1057,-7,0,996,1397,991,762,-403,2026-04-23 16:00:00
2026-04-23,35,22660,A,23792,20102,1034,6417,7483,23301,0,12,-392,1002,992,1057,-107,0,996,1397,997,1382,-513,2026-04-23 17:00:00
2026-04-23,37,26702,A,27643,23989,994,6417,4211,23301,0,16,-13,1002,992,840,-31,0,997,1397,997,1391,-394,2026-04-23 18:00:00
